SKU,UPC,Category,Brand,Product Name,Title,Color,Size,images link,Description,Net Weight,Net Weigth Unit,Case Width,Case Length,Case Height,Case Unit,qty per case
L04200,L04200-NAV-4XL,Lightweight,CX2,Pursuit,Men's Packable Athleisure Jacket,Navy,4XL,https://canadasportswear.com/cdn/shop/files/L04200-Navy-front-LowRes_2000x.jpg?v=1701903584,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",1.34,lbs,16,24,10,in,30
L04201,L04201-CHA-XS,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Charcoal,XS,https://canadasportswear.com/cdn/shop/files/L04201-Charcoal-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.79,lbs,16,24,10,in,35
L04201,L04201-CHA-S,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Charcoal,S,https://canadasportswear.com/cdn/shop/files/L04201-Charcoal-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.83,lbs,16,24,10,in,35
L04201,L04201-CHA-M,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Charcoal,M,https://canadasportswear.com/cdn/shop/files/L04201-Charcoal-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.86,lbs,16,24,10,in,35
L04201,L04201-CHA-L,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Charcoal,L,https://canadasportswear.com/cdn/shop/files/L04201-Charcoal-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.9,lbs,16,24,10,in,35
L04201,L04201-CHA-XL,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Charcoal,XL,https://canadasportswear.com/cdn/shop/files/L04201-Charcoal-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.93,lbs,16,24,10,in,35
L04201,L04201-CHA-2XL,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Charcoal,2XL,https://canadasportswear.com/cdn/shop/files/L04201-Charcoal-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.97,lbs,16,24,10,in,35
L04201,L04201-BLA-XS,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Black,XS,https://canadasportswear.com/cdn/shop/files/L04201-Black-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.79,lbs,16,24,10,in,35
L04201,L04201-BLA-S,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Black,S,https://canadasportswear.com/cdn/shop/files/L04201-Black-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.83,lbs,16,24,10,in,35
L04201,L04201-BLA-M,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Black,M,https://canadasportswear.com/cdn/shop/files/L04201-Black-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.86,lbs,16,24,10,in,35
L04201,L04201-BLA-L,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Black,L,https://canadasportswear.com/cdn/shop/files/L04201-Black-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.9,lbs,16,24,10,in,35
L04201,L04201-BLA-XL,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Black,XL,https://canadasportswear.com/cdn/shop/files/L04201-Black-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.93,lbs,16,24,10,in,35
L04201,L04201-BLA-2XL,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Black,2XL,https://canadasportswear.com/cdn/shop/files/L04201-Black-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.97,lbs,16,24,10,in,35
L04201,L04201-NAV-XS,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Navy,XS,https://canadasportswear.com/cdn/shop/files/L04201-Navy-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.79,lbs,16,24,10,in,35
L04201,L04201-NAV-S,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Navy,S,https://canadasportswear.com/cdn/shop/files/L04201-Navy-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.83,lbs,16,24,10,in,35
L04201,L04201-NAV-M,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Navy,M,https://canadasportswear.com/cdn/shop/files/L04201-Navy-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.86,lbs,16,24,10,in,35
L04201,L04201-NAV-L,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Navy,L,https://canadasportswear.com/cdn/shop/files/L04201-Navy-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.9,lbs,16,24,10,in,35
L04201,L04201-NAV-XL,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Navy,XL,https://canadasportswear.com/cdn/shop/files/L04201-Navy-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.93,lbs,16,24,10,in,35
L04201,L04201-NAV-2XL,Lightweight,CX2,Pursuit,Ladies Packable Athleisure Jacket,Navy,2XL,https://canadasportswear.com/cdn/shop/files/L04201-Navy-front-LowRes_720x.jpg?v=1701907896,"220 gsm - 6.5 oz./yd² - 10.8 oz./lin.yd 91% recycled polyester, 9% elastane 4-way stretch woven fabric with water repellent finish. Woven mesh trim fabric under the arms and side body for ventilation. Reflective trim on back of collar and sleeve. Elastic trim at sleeve cuff. YKK front zipper closure and lower front zippered pockets. Reflective zipper pulls at lower front pockets. Integrated packable pouch. Unlined.",0.97,lbs,16,24,10,in,35
L0540Y,L0540Y-BLA-XS,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Black,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-Black-front_a0b83d3b-58f2-4944-a260-2540627e52c0.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.05,lbs,16,24,17,in,28
L0540Y,L0540Y-BLA-S,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Black,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-Black-front_a0b83d3b-58f2-4944-a260-2540627e52c0.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.14,lbs,16,24,17,in,24
L0540Y,L0540Y-BLA-M,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Black,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-Black-front_a0b83d3b-58f2-4944-a260-2540627e52c0.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.26,lbs,16,24,17,in,24
L0540Y,L0540Y-BLA-L,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Black,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-Black-front_a0b83d3b-58f2-4944-a260-2540627e52c0.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.38,lbs,16,24,17,in,24
L0540Y,L0540Y-BLA-XL,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Black,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-Black-front_a0b83d3b-58f2-4944-a260-2540627e52c0.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.52,lbs,16,24,17,in,25
L0540Y,L0540Y-CHA-XS,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Charcoal,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-CharcoalHeather-front_651aa835-73b6-40fb-b530-319ef7fa6915.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.05,lbs,16,24,17,in,28
L0540Y,L0540Y-CHA-S,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Charcoal,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-CharcoalHeather-front_651aa835-73b6-40fb-b530-319ef7fa6915.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.14,lbs,16,24,17,in,24
L0540Y,L0540Y-CHA-M,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Charcoal,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-CharcoalHeather-front_651aa835-73b6-40fb-b530-319ef7fa6915.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.26,lbs,16,24,17,in,24
L0540Y,L0540Y-CHA-L,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Charcoal,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-CharcoalHeather-front_651aa835-73b6-40fb-b530-319ef7fa6915.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.38,lbs,16,24,17,in,24
L0540Y,L0540Y-CHA-XL,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Charcoal,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-CharcoalHeather-front_651aa835-73b6-40fb-b530-319ef7fa6915.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.52,lbs,16,24,17,in,25
L0540Y,L0540Y-GRE-XS,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Grey,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-AthleticGreyHeather-front_eb458a95-a999-4f3b-b593-9f8331929c9a.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.05,lbs,16,24,17,in,28
L0540Y,L0540Y-GRE-S,Fleece,CSW 24/7,Crew,Youth Crewneck Pullover Sweatshirt,Grey,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/products/L00540-AthleticGreyHeather-front_eb458a95-a999-4f3b-b593-9f8331929c9a.jpg?v=1681868407,"280 gsm - 8.3 oz./yd2 – 14 oz./lin. yd (solids) 70% cotton, 30% polyester fleece (heathers) 60% cotton, 40% polyester fleece.   Rib knit neckline, cuff and hem.  Tear away label.  DTG - direct to garment printer friendly",1.14,lbs,16,24,17,in,24
